"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","tissue","n_miRNA","n_targets","collection","term"
"GO:0080135","regulation of cellular response to stress","245/4912","437/11178",0.560640732265446,1.27582290416595,5.20769206740007,1.40778173655363e-07,7.79488747529744e-05,6.3439090675643e-05,"MYC/HMGA2/APP/FOXO1/ACTB/MAPK1/RAD9A/COPS3/SYVN1/PPP1R15B/USP19/BCL2L11/CSNK2A1/EPHA4/FUS/DNAJB1/MMP14/FAM168A/SMCHD1/PUM2/SF3B3/NOD2/MEAF6/AJUBA/NACC2/FEM1B/AGER/DNMT3A/XBP1/C1QBP/DYRK1A/EP300/SNAI1/SOX4/CD44/EGFR/ABL1/BAX/TP53/ROCK2/SLC7A11/BCL2L1/ATM/PRMT1/DNAJA1/HSPA5/PCNA/PPP1R10/RPA2/SKP2/TRRAP/YBX3/TELO2/ZMPSTE24/STUB1/TMED2/PDCD10/DDAH1/DNAJC2/IER5/SLC38A2/RIF1/PBRM1/TAOK1/KREMEN1/BRAF/EYA2/TRIM28/KLHDC10/MRE11/MEAK7/BCL2/SNAI2/DNAJB9/PMAIP1/DNAJB6/OXR1/YEATS4/INO80D/HMGB1/TGFB2/STAT3/DEK/CLU/PIK3R1/MAP2K1/AXIN2/CHEK1/UBE2V1/DYRK3/USP15/ACTR2/ATF6/ATAD5/KLHL15/BCL2L12/CREBRF/SPRED1/LRIG2/RNF168/AKT3/BFAR/HAPSTR1/AKT1/ARID2/CDKN2A/BRCA1/KLF4/GRINA/DPF2/COPS5/SETD7/CXCL12/HSPA1A/FAS/TLR4/BRCA2/PTGS2/ELL3/TIMELESS/MIF/SPP1/BCL7B/TIGAR/INPP5F/GCH1/DHFR/CAV1/SIRT1/CORO2B/BARD1/CDKN2D/ERCC4/INSIG1/NBN/OPA1/RAD51/ATXN7/SMARCA2/SMARCB1/UBE2V2/USP1/MANF/KAT2B/USP14/EIF2AK3/POLQ/FBXO4/RNFT1/TAF9B/RFWD3/PHF10/KDM4D/WDR76/SPRED2/SLF2/SLF1/NSD2/RADX/BCL7A/ATF6B/FOXM1/DPF3/SERINC3/DUSP10/BRD4/USP47/BID/ENO1/CHORDC1/HNRNPK/FBXW7/MRGBP/NTRK3/TNR/CBX8/BMP7/LETM1/MDM2/PTPRF/TERF2/FBLN5/RNASEH2B/OTUB1/MTOR/GFI1/RACK1/EPC2/KMT5A/HERPUD1/PARP1/ABCD1/EIF4G1/KAT2A/PPP4C/SMARCA4/SMARCC2/SUV39H1/TAF6/TPT1/NR1H2/YY1/BAG6/CUL4A/RTCA/MAPKAPK2/MDC1/MORF4L1/NUPR1/UBXN1/TMEM33/RGMA/ATXN7L3/EP400/RTEL1/SUPT20H/RNF185/OGG1/DDX11/NBR1/VPS72/MAGEF1/RPS3/CCAR2/HYOU1/TP73/SHLD1/MAD2L2/SKIL/BAK1/UBXN2A/TFIP11/ATXN3/MRNIP/PLK1/CEBPG/PTPN1/ARHGEF2/FADS2/SUPT7L/PAQR3/SMARCC1/ATXN3L/IGBP1/ARID1A",245,"kidney",38,5241,"go_bp","regulation of cellular response to stress___kidney"
"GO:0007346","regulation of mitotic cell cycle","185/3244","406/11178",0.455665024630542,1.57010593258946,7.48216626991732,4.63234144116801e-13,2.55705247552474e-09,2.227424810869e-09,"BCL2/CDC14B/CDKN1B/EGFR/CYP1A1/EZH2/BTC/FOXG1/IGF2/RPS6KB1/KLF11/CCNE2/CRLF3/PKD1/PIN1/CDKN1A/PDIK1L/APC/CDC25B/AURKB/AKT1/WNT10B/ACVR1/GAS1/OVOL1/DCUN1D3/SIK1/INO80/RCC2/PTEN/CCND1/CDC42/GSK3B/PDGFRB/TPR/ZNF207/FZD3/ZWINT/TOM1L2/CDK4/CENPF/RBL1/BRCA2/NFE2L1/TGFB1/PLK1/ADAM17/RAD21/BIRC5/IL1A/TTLL12/FBXO7/HECW2/CLSPN/ZNF655/PPP1R9B/MASTL/CDK6/CDC25A/CCNE1/CCND3/APP/PIM1/CCND2/FGFR1/CDK1/CHEK1/DDX3X/PLRG1/WEE1/CUL3/CDC14A/CTDSPL/ANAPC13/ANKRD17/VPS4A/ANLN/TAOK1/ATAD5/E2F7/PTCH1/TRIM35/LSM11/TTK/RB1/CDKN2A/NEK9/ID2/IQGAP1/SIRT1/BRCA1/DTL/BARD1/BLM/BUB1B/CDC20/CDKN2D/CENPE/ERCC3/FOXA1/HOXA13/HSPA2/MAD2L1/MEIS2/MKI67/NBN/NKX3-1/ORC1/PAFAH1B1/LGMN/RBL2/RRM1/STIL/SMARCA2/SMARCB1/CDC7/TRIP13/KIF20B/DLGAP5/KIF14/ANAPC10/TOPBP1/ANAPC15/APPL1/FBXO5/RFWD3/PHF10/INIP/FBXO31/BORA/DBF4B/NUF2/TICRR/EME1/SASS6/SKA1/GEN1/JADE1/KNL1/HASPIN/FOXM1/IL10/ARID2/RBX1/CDK2/BUB1/CTNNB1/SDCBP/BUB3/KNTC1/USP22/MDM2/IGF1/FOXC1/SMARCD1/XPC/KANK2/THAP1/BCL7A/AURKA/TP53/EIF4EBP1/PPP1R10/YWHAE/TM4SF5/ABL1/CDC27/DPF2/ZNF268/FANCD2/DDR2/FOXN3/RNASEH2B/MRNIP/RDX/STAT5A/CYLD/SMARCE1/TGFA/DPF3/MEPCE/ASCL1/MTA3/ASAH2/MDC1",185,"liver",22,3508,"go_bp","regulation of mitotic cell cycle___liver"
"GO:0044772","mitotic cell cycle phase transition","162/3244","360/11178",0.45,1.55058569667078,6.78984150890413,4.63289245038264e-11,1.27867831630561e-07,1.11384487964989e-07,"BCL2/E2F3/CDC14B/CDKN1B/EGFR/CYP1A1/EZH2/MYB/RPS6KB1/TPD52L1/KLF11/CCNE2/CRLF3/PKD1/CDKN1A/MYC/PDIK1L/APC/CDC25B/AURKB/CCNA2/AKT1/WNT10B/ACVR1/CCNI/USP38/DCUN1D3/INO80/RCC2/PTEN/CCND1/GSK3B/TPR/ZNF207/ZWINT/CCNG1/CDK4/CENPF/RBL1/TGFB1/PLK1/ADAM17/RAD21/BIRC5/CALM3/FBXO7/HECW2/CLSPN/ZNF655/PPP1R9B/MASTL/NFIA/CDK6/CDC25A/CCNE1/CCND3/CCND2/CCNF/CDK1/CHEK1/DDX3X/PLRG1/WEE1/CUL3/CUL2/PIAS1/CDC14A/CTDSPL/ANKRD17/VPS4A/ANLN/TAOK1/ATAD5/CHMP4B/CACUL1/E2F7/LSM11/TTK/RB1/NFIB/CDKN2A/ID2/BRCA1/DTL/CDKN3/BARD1/BLM/BUB1B/CDC20/CDKN2D/CENPE/EPS8/ERCC3/HSPA2/ID4/ITGB1/MAD2L1/NBN/ORC1/CDK14/RBL2/RRM1/STIL/SMARCA2/SMARCB1/CUL5/CDC7/TRIP13/DLGAP5/KIF14/CCNO/TOPBP1/ANAPC15/APPL1/FBXO5/RFWD3/PHF10/PPP2R2D/INIP/FBXO31/DBF4B/NUF2/TICRR/SASS6/CCNY/SKA1/GEN1/JADE1/KNL1/HASPIN/FOXM1/ARID2/RBX1/CDK2/BUB1/BUB3/KNTC1/USP22/MDM2/SMARCD1/XPC/KANK2/HINFP/BCL7A/AURKA/TP53/EIF4EBP1/TM4SF5/CDC27/DPF2/DDR2/FOXN3/GSPT1/RNASEH2B/RPL24/MRNIP/TRIM71/RDX/SMARCE1/DPF3/MEPCE/MTA3",162,"liver",22,3508,"go_bp","mitotic cell cycle phase transition___liver"
"GO:0045787","positive regulation of cell cycle","131/3244","281/11178",0.466192170818505,1.60637980438016,6.58265907943844,2.00816203676827e-10,3.69501814765362e-07,3.21869620489736e-07,"CDC14B/EGFR/CYP1A1/RHOA/BCL2L11/EZH2/ROCK2/BTC/FOXG1/IGF2/RPS6KB1/CCNE2/TGFB2/CDC25B/AURKB/AKT1/WNT10B/OVOL1/POC1A/INO80/RCC2/CCND1/CDC42/PDGFRB/TPR/CDK4/GPSM2/BRCA2/TGFB1/ADAM17/RAD21/BIRC5/CALR/DYNC1H1/IL1A/PSMD10/NCAPD2/RACGAP1/RPS15A/CDC25A/KIF23/CCNE1/CCND3/APP/PIM1/CCND2/FGFR1/CDK1/CHEK1/DDX3X/PLRG1/MAP3K7/WEE1/DYRK3/CUL3/CDC14A/ANKRD17/ATAD5/E2F7/LSM11/PAGR1/RB1/DTL/FEN1/WNK1/CDC20/ECT2/FOXA1/HOXA13/HSPA2/MAD2L1/MEIS2/NKX3-1/PAFAH1B1/LGMN/RRM1/STIL/CDC7/PKP4/KAT2B/KIF20B/DLGAP5/KIF14/SMC4/SMC2/PLK4/CIT/NCAPH/FBXO5/E2F8/CCDC15/DBF4B/FAM83D/SASS6/CCNY/SKA1/STXBP4/GEN1/SLF2/SLF1/KNL1/CEP295/IL10/GIPC1/BUB1/USP22/MDM2/EXOC7/IGF1/AURKA/CITED2/HCFC1/EIF4EBP1/PPP1R10/RARA/RAB11FIP4/UBXN2B/PIWIL2/ABL1/DDR2/RAD18/WIZ/PTK6/RDX/STAT5A/PLSCR1/TGFA/MEPCE/ASCL1/MTA3/WNT4",131,"liver",22,3508,"go_bp","positive regulation of cell cycle___liver"
"GO:0044770","cell cycle phase transition","190/3244","446/11178",0.426008968609865,1.46791869639984,6.44843677335027,3.11070426604935e-10,4.29277188714811e-07,3.73939397034565e-07,"BCL2/E2F3/CDC14B/CDKN1B/EGFR/CYP1A1/EZH2/MYB/RPS6KB1/TPD52L1/KLF11/CCNE2/CRLF3/PKD1/CDKN1A/MYC/PDIK1L/APC/CDC25B/AURKB/CCNA2/AKT1/WNT10B/ACVR1/CSNK2A1/OVOL1/CCNI/USP38/DCUN1D3/INO80/RCC2/PTEN/CCND1/GSK3B/TPR/ZNF207/ZWINT/FEM1B/CCNG1/CDK4/CENPF/RBL1/BRCA2/TGFB1/PLK1/ADAM17/RAD21/BIRC5/CALM3/SOX2/UBE2L3/FBXO7/HECW2/USP28/CLSPN/ZNF655/PPP1R9B/MASTL/LYN/NFIA/CDK6/CDC25A/CCNE1/CCND3/CCND2/APBB2/CCNF/CDK1/CHEK1/DDX3X/CDK17/PLRG1/WEE1/DYRK3/CUL3/CUL2/PIAS1/CDC14A/CTDSPL/STK38/ANKRD17/VPS4A/ANLN/TAOK1/ATAD5/CHMP4B/CACUL1/E2F7/RNF168/LSM11/PAGR1/TTK/RB1/NFIB/CDKN2A/ID2/BRCA1/DTL/CDKN3/BARD1/BLM/BUB1B/CDC20/CDKN2D/CENPE/EPS8/ERCC3/HSPA2/ID4/ITGB1/MAD2L1/NBN/ORC1/CDK14/RAD1/RAD51/RBL2/RRM1/STIL/SMARCA2/SMARCB1/CUL5/CDC7/TRIP13/DLGAP5/KIF14/CCNO/TOPBP1/ANAPC15/APPL1/FBXO5/FBXO4/RFWD3/PHF10/PPP2R2D/INIP/FBXO31/WDR76/DBF4B/FAM83D/NUF2/BRIP1/TICRR/EME1/SASS6/CCNY/SKA1/STXBP4/GEN1/JADE1/KNL1/HASPIN/FOXM1/ARID2/RBX1/CDK2/BUB1/BUB3/KNTC1/USP22/MDM2/UPF1/SMARCD1/XPC/KANK2/HINFP/BCL7A/AURKA/TMSB4X/TP53/CDC5L/EIF4EBP1/PPP1R10/TM4SF5/CDC27/DPF2/FANCD2/DDR2/FOXN3/GSPT1/RNASEH2B/RPL24/MRNIP/TRIM71/RDX/SMARCE1/DPF3/MEPCE/MTA3/MDC1",190,"liver",22,3508,"go_bp","cell cycle phase transition___liver"
"GO:1901990","regulation of mitotic cell cycle phase transition","125/3244","268/11178",0.466417910447761,1.60715764580304,6.43299835356355,5.04069894658938e-10,5.56493163703468e-07,4.84756058695164e-07,"BCL2/CDC14B/CDKN1B/EGFR/CYP1A1/EZH2/KLF11/CCNE2/CRLF3/PKD1/CDKN1A/PDIK1L/APC/CDC25B/AURKB/AKT1/WNT10B/ACVR1/DCUN1D3/INO80/RCC2/PTEN/CCND1/TPR/ZNF207/ZWINT/CDK4/CENPF/RBL1/TGFB1/PLK1/ADAM17/RAD21/BIRC5/FBXO7/HECW2/CLSPN/ZNF655/PPP1R9B/CDK6/CDC25A/CCNE1/CCND3/CCND2/CDK1/CHEK1/DDX3X/PLRG1/WEE1/CUL3/CDC14A/CTDSPL/ANKRD17/VPS4A/ANLN/TAOK1/ATAD5/E2F7/LSM11/TTK/RB1/CDKN2A/ID2/BRCA1/DTL/BARD1/BLM/BUB1B/CDC20/CDKN2D/CENPE/ERCC3/HSPA2/MAD2L1/NBN/ORC1/RBL2/RRM1/STIL/SMARCA2/SMARCB1/CDC7/TRIP13/DLGAP5/KIF14/TOPBP1/ANAPC15/APPL1/FBXO5/RFWD3/PHF10/INIP/FBXO31/DBF4B/NUF2/TICRR/SASS6/SKA1/GEN1/JADE1/KNL1/HASPIN/ARID2/CDK2/BUB1/BUB3/KNTC1/MDM2/SMARCD1/XPC/KANK2/BCL7A/AURKA/TP53/TM4SF5/DPF2/DDR2/FOXN3/RNASEH2B/MRNIP/RDX/SMARCE1/DPF3/MEPCE/MTA3",125,"liver",22,3508,"go_bp","regulation of mitotic cell cycle phase transition___liver"
"GO:0007507","heart development","198/3244","476/11178",0.415966386554622,1.43331450952761,6.17776216863665,1.45100295428741e-09,1.33492271794442e-06,1.16283885880437e-06,"NOTCH1/KRAS/VEGFA/CDKN1B/MATR3/EGFR/SNAI2/JUN/RHOA/CRKL/CREB1/SHC1/ROCK2/SMAD2/GATA6/EP300/FN1/KDR/LOX/RAC1/FRS2/ZFPM2/WNT16/PKD1/SHOX2/GATA4/DLC1/CDKN1A/TGFB2/JARID2/APC/FOXP1/ACVR1/ROCK1/NRP1/KDM6B/POFUT1/SIK1/PPARD/S1PR1/APLN/PTEN/CASP7/CDC42/CASP3/EDNRA/MTOR/GSK3B/SMAD4/PDGFRB/MAP2K2/MBD2/NCOA6/GNA11/NFATC1/GYS1/PAK1/TGFB1/MAPK11/TBX19/ANK2/CALR/ECE1/FHL2/MDM4/NODAL/MAPK1/SLC9A1/SRF/LUZP1/SYNPO2L/DCTN5/JPH2/SMYD4/CDKL1/MYH11/TOMM70/MEF2D/NOTCH2/HIF1A/PIM1/TGFBR3/MAP2K1/FGFR1/AXIN2/AP2B1/CDK1/EFNB2/EXT1/FGF2/FKBP1A/RBPJ/SMAD3/SMAD7/MAP2K3/RARB/SALL1/SKI/NCKAP1/TMEM100/RTN4/SPRED1/PTCH1/APLNR/HEYL/ZDHHC16/RB1/BMPR2/FBN1/HCN4/WT1/ID2/ID1/WNK1/CTCF/ACVR2B/HOXA13/ITGA3/ITGB1/NKX3-1/PDE2A/PRKAR1A/SGCB/STIL/STK3/ZBTB14/FZD1/FZD7/KAT2B/RPGRIP1L/NPHP3/PDLIM3/IRX4/BCOR/BBS7/CHD7/MIB1/PRICKLE1/SCN5A/LCN10/ADGRG6/NSD2/MOSMO/MEF2C/ARID2/CERT1/CTNNB1/SOD2/FGF9/MDM2/BASP1/PARVA/IGF1/TAB1/FOXC1/PDGFRA/MAPK3/HAND2/AKAP6/NEK8/BMPR1A/CITED2/DVL1/TRIP11/RBM24/TP53/RARA/VGLL4/ARRB2/GRK2/SOX11/AHI1/MGRN1/DSG2/KCNJ8/SOX4/ABL1/PCNA/KCNJ11/MTHFD1/MICAL2/PARP2/VCAM1/ACTN2/SIX1/TSC1/DHRS3/CLUAP1/PLXNA4/FREM2/ACVRL1/BICC1/RBM20/EMP2/ASCL1/FOXL1/RUNX1/SOX9",198,"liver",22,3508,"go_bp","heart development___liver"
"GO:1901987","regulation of cell cycle phase transition","153/3244","353/11178",0.43342776203966,1.49348197413049,6.02423137692633,4.21882991088008e-09,3.32684872972258e-06,2.89798722299251e-06,"BCL2/CDC14B/CDKN1B/EGFR/CYP1A1/EZH2/KLF11/CCNE2/CRLF3/PKD1/CDKN1A/PDIK1L/APC/CDC25B/AURKB/AKT1/WNT10B/ACVR1/CSNK2A1/OVOL1/DCUN1D3/INO80/RCC2/PTEN/CCND1/TPR/ZNF207/ZWINT/FEM1B/CDK4/CENPF/RBL1/BRCA2/TGFB1/PLK1/ADAM17/RAD21/BIRC5/SOX2/FBXO7/HECW2/USP28/CLSPN/ZNF655/PPP1R9B/LYN/CDK6/CDC25A/CCNE1/CCND3/CCND2/APBB2/CDK1/CHEK1/DDX3X/CDK17/PLRG1/WEE1/DYRK3/CUL3/CDC14A/CTDSPL/STK38/ANKRD17/VPS4A/ANLN/TAOK1/ATAD5/E2F7/RNF168/LSM11/PAGR1/TTK/RB1/CDKN2A/ID2/BRCA1/DTL/BARD1/BLM/BUB1B/CDC20/CDKN2D/CENPE/ERCC3/HSPA2/MAD2L1/NBN/ORC1/CDK14/RAD1/RAD51/RBL2/RRM1/STIL/SMARCA2/SMARCB1/CDC7/TRIP13/DLGAP5/KIF14/TOPBP1/ANAPC15/APPL1/FBXO5/FBXO4/RFWD3/PHF10/INIP/FBXO31/WDR76/DBF4B/FAM83D/NUF2/BRIP1/TICRR/EME1/SASS6/SKA1/STXBP4/GEN1/JADE1/KNL1/HASPIN/ARID2/CDK2/BUB1/BUB3/KNTC1/MDM2/SMARCD1/XPC/KANK2/HINFP/BCL7A/AURKA/TMSB4X/TP53/CDC5L/PPP1R10/TM4SF5/DPF2/FANCD2/DDR2/FOXN3/RNASEH2B/MRNIP/RDX/SMARCE1/DPF3/MEPCE/MTA3/MDC1",153,"liver",22,3508,"go_bp","regulation of cell cycle phase transition___liver"
"GO:0000082","G1/S transition of mitotic cell cycle","90/3244","186/11178",0.483870967741935,1.66729644803309,5.86805094407155,1.53014929024929e-08,1.05580301027201e-05,9.19700257612995e-06,"BCL2/E2F3/CDKN1B/EGFR/CYP1A1/EZH2/MYB/RPS6KB1/KLF11/CCNE2/CRLF3/PKD1/CDKN1A/MYC/APC/CCNA2/AKT1/ACVR1/CCNI/USP38/DCUN1D3/INO80/PTEN/CCND1/GSK3B/CCNG1/CDK4/RBL1/ADAM17/FBXO7/ZNF655/CDK6/CDC25A/CCNE1/CCND3/CCND2/CCNF/CDK1/DDX3X/PLRG1/WEE1/CUL3/CUL2/PIAS1/CTDSPL/ANKRD17/CACUL1/E2F7/LSM11/RB1/CDKN2A/ID2/CDKN3/CDKN2D/ID4/ITGB1/RBL2/RRM1/STIL/SMARCA2/SMARCB1/CUL5/CDC7/KIF14/CCNO/APPL1/RFWD3/PHF10/FBXO31/SASS6/JADE1/ARID2/RBX1/CDK2/MDM2/SMARCD1/KANK2/HINFP/BCL7A/TP53/EIF4EBP1/TM4SF5/DPF2/DDR2/GSPT1/TRIM71/RDX/SMARCE1/DPF3/MEPCE",90,"liver",22,3508,"go_bp","G1/S transition of mitotic cell cycle___liver"
"GO:0090068","positive regulation of cell cycle process","103/3244","221/11178",0.46606334841629,1.60593591510397,5.81746730269853,1.77400033299185e-08,1.08805353756834e-05,9.47793394281496e-06,"CDC14B/EGFR/CYP1A1/RHOA/EZH2/ROCK2/BTC/IGF2/CCNE2/CDC25B/AURKB/AKT1/WNT10B/POC1A/INO80/RCC2/CCND1/CDC42/PDGFRB/TPR/CDK4/GPSM2/TGFB1/ADAM17/RAD21/BIRC5/DYNC1H1/IL1A/NCAPD2/RACGAP1/CDC25A/KIF23/CCNE1/CCND3/CCND2/FGFR1/CDK1/CHEK1/DDX3X/PLRG1/WEE1/DYRK3/CUL3/CDC14A/ANKRD17/ATAD5/E2F7/LSM11/PAGR1/RB1/DTL/FEN1/WNK1/CDC20/ECT2/HOXA13/HSPA2/MAD2L1/RRM1/STIL/CDC7/PKP4/KAT2B/KIF20B/DLGAP5/KIF14/SMC4/SMC2/PLK4/CIT/NCAPH/FBXO5/E2F8/CCDC15/DBF4B/FAM83D/SASS6/SKA1/STXBP4/GEN1/SLF2/SLF1/KNL1/CEP295/GIPC1/BUB1/MDM2/EXOC7/IGF1/AURKA/PPP1R10/RAB11FIP4/UBXN2B/PIWIL2/DDR2/RAD18/WIZ/RDX/PLSCR1/TGFA/MEPCE/MTA3/WNT4",103,"liver",22,3508,"go_bp","positive regulation of cell cycle process___liver"
"GO:0009267","cellular response to starvation","77/3244","158/11178",0.487341772151899,1.67925595841983,5.49829646583392,1.13531150752155e-07,6.26691952151895e-05,5.45905575406151e-05,"BCL2/SESN1/SP1/PAK2/PMAIP1/CDKN1A/TNRC6A/AKT1/SLC38A2/SESN3/VPS41/USP4/WNT2B/MTOR/WRN/PAK1/GLUL/HSPA5/PDK4/MAPK1/SLC7A5/YME1L1/SAR1A/GPR155/PIM1/HNRNPA1/LAMP2/PRKAA1/CUL3/MTMR3/ATG14/GABARAPL1/HIGD1A/FLCN/WIPI2/HSPA8/SMDT1/BMPR2/CAV1/SIRT1/FOS/BGLAP/EIF2S1/FADS1/PRKAA2/SRD5A1/KLF10/UPP1/EIF2AK3/PIK3R4/PAK6/STAMBPL1/MAP1LC3B/CADPS2/PCSK9/LARS1/RBX1/JMY/PIK3C2B/SREBF1/TBL2/MAPK3/PLIN3/PAK4/SH3GLB1/PLIN2/TP53/SUV39H1/SAR1B/EIF2AK2/WNT9B/TSC1/WDR59/HRK/WNT4/RNF152/COMT",77,"liver",22,3508,"go_bp","cellular response to starvation___liver"
"GO:0048732","gland development","92/1271","373/11178",0.246648793565684,2.16918978322361,8.22605030871299,1.95580435108507e-13,1.02445031909836e-09,7.64410690060933e-10,"PPARA/TGFB2/GATA6/STAT5A/EPHA2/HNRNPD/NRP1/ZMPSTE24/PHB2/HIPK2/NOTCH1/BCL2/KRAS/VEGFA/CDKN1B/EGFR/SNAI2/JUN/CYP1A1/BCL2L11/EZH2/MYB/CRKL/CREB1/ERRFI1/WNT1/ETV5/IGF2/MSN/FRS2/PKD1/AREG/CTNNB1/SMAD3/MMP2/SRF/HGF/HIF1A/AKT1/SOX2/ONECUT2/HOXA5/NOG/EDNRA/GLI3/HNF1B/TGFBR2/RARG/CCND1/CAV1/JARID2/NOTCH4/MET/CDH1/MAP2K1/HOXA13/SMAD4/PDGFRA/CLDN1/NCOA1/NOTCH2/BTRC/NR3C1/PSEN1/AURKA/TNF/ASH1L/RTN4/BCL11B/GUCD1/DKK3/TUBB1/CSF1/AKT2/SLC7A5/SFRP1/WNT10A/PLAG1/CEBPG/FOXC1/CPS1/SOD2/TNC/MAP2K2/SEC63/HOXD9/FGF10/SIX1/PROX2/PITX1/FEM1B/PROP1",92,"lung",14,1374,"go_bp","gland development___lung"
"GO:0007507","heart development","107/1271","476/11178",0.224789915966387,1.97694860792468,7.80201966616953,1.28655359618315e-12,3.36948386840368e-09,2.51419658033055e-09,"MAPK14/RB1/PPARA/TGFB2/SHC1/YAP1/GATA6/ACVR2B/MDM4/RARB/STK3/NRP1/ZMPSTE24/ZFPM2/PTEN/NOTCH1/KRAS/VEGFA/CDKN1B/MATR3/EGFR/SNAI2/JUN/RHOA/CRKL/CREB1/ROCK2/SMAD2/EP300/FN1/KDR/LOX/RAC1/FRS2/WNT16/PKD1/SHOX2/GATA4/DLC1/GJA1/PDCD4/VCAM1/TP53/CTNNB1/SMAD3/MMP2/SRF/FOXJ1/MYH10/OLFM1/HIF1A/CDH11/JAG1/NOG/EDNRA/EFNA1/NOS3/OSR1/GLI3/ZFPM1/TGFBR2/SOX4/JARID2/MAP2K1/GSK3B/HOXA13/SMAD4/PDGFRA/PDGFRB/PTPRJ/SKI/SNAI1/YY1/DCTN5/DNAAF3/ZDHHC16/NOTCH2/WNK1/ZFP36L1/CCNB1/KAT2A/ITGB1/PPP3R1/PSEN1/PTPN11/RGS2/AKAP13/NIPBL/RTN4/PPP1R13L/PDGFB/GREM1/FOXC1/SOX17/SOD2/ERBB3/CDKN1A/MAP2K2/TNNC1/NSD2/MDM2/MTHFD1/MICAL2/CERT1/PARP2/SGCD/SIX1",107,"lung",14,1374,"go_bp","heart development___lung"
"GO:0001763","morphogenesis of a branching structure","53/1271","184/11178",0.28804347826087,2.53324154209284,7.51114147382545,6.88321981379153e-11,1.201810179488e-07,8.96750707670455e-08,"YAP1/EPHA2/EPHA7/NRP1/GNA13/PHB2/LHX1/NOTCH1/BCL2/KRAS/VEGFA/RERE/SNAI2/WNT1/ETV5/KDR/FRS2/PKD1/SHOX2/AREG/CTNNB1/GRB2/SRF/HGF/MYC/COL4A1/HOXA5/NOG/EDNRA/GLI3/HNF1B/MYCN/TGFBR2/NOTCH4/MET/HOXA13/SMAD4/TIMELESS/BTRC/PPP3R1/TNF/RTN4/FKBPL/CSF1/RDH10/SFRP1/GREM1/HHIP/TNC/WNT9B/FGF10/SIX1/FEM1B",53,"lung",14,1374,"go_bp","morphogenesis of a branching structure___lung"
"GO:0070482","response to oxygen levels","67/1271","272/11178",0.246323529411765,2.16632919887074,6.97488694922231,4.34428933833771e-10,3.99417667317897e-07,2.98032153443731e-07,"ZEB2/PPARA/FAS/TGFB2/GATA6/MDM4/HIPK2/PGK1/ERO1A/NOTCH1/BCL2/VEGFA/DNMT3A/CYP1A1/MYB/CREB1/ROCK2/DDIT4/EP300/PMAIP1/PIN1/VCAM1/TP53/STAT3/SMAD3/MMP2/SRF/TFRC/TFAM/MYC/HIF1A/AKT1/SOX2/SIRT1/FOXO1/LPAR1/EDNRA/UBQLN1/MT-ATP6/CAV1/MAP2K1/ITPR1/SMAD4/VASN/ZFP36L1/CCNB1/EGR1/PLOD2/TNF/DDAH1/RTN4/P4HB/USP19/HYOU1/SLC7A5/OPRD1/TM9SF4/SFRP1/SOD2/ALKBH5/GUCY1A2/MDM2/SLC11A2/ATP6V0A2/TIGAR/PARP2/TMBIM6",67,"lung",14,1374,"go_bp","response to oxygen levels___lung"
"GO:0061138","morphogenesis of a branching epithelium","49/1271","171/11178",0.286549707602339,2.52010435214709,7.1746594798901,4.40744979962946e-10,3.99417667317897e-07,2.98032153443731e-07,"YAP1/EPHA2/NRP1/GNA13/PHB2/LHX1/NOTCH1/BCL2/KRAS/VEGFA/SNAI2/WNT1/ETV5/KDR/FRS2/PKD1/AREG/CTNNB1/GRB2/SRF/HGF/MYC/COL4A1/HOXA5/NOG/EDNRA/GLI3/HNF1B/MYCN/TGFBR2/NOTCH4/MET/HOXA13/SMAD4/TIMELESS/BTRC/PPP3R1/TNF/FKBPL/CSF1/RDH10/SFRP1/GREM1/HHIP/TNC/WNT9B/FGF10/SIX1/FEM1B",49,"lung",14,1374,"go_bp","morphogenesis of a branching epithelium___lung"
"GO:0060485","mesenchyme development","66/1271","268/11178",0.246268656716418,2.16584661272708,6.91927762300173,5.93676003141329e-10,3.99417667317897e-07,2.98032153443731e-07,"ZEB2/TGFB2/YAP1/MDM4/TIAM1/NRP1/QKI/ZFPM2/HNRNPAB/PTEN/NOTCH1/BCL2/VEGFA/SNAI2/EZH2/ROCK2/SMAD2/FN1/FERMT2/WNT16/TCF7L2/GATA4/PDCD4/CTNNB1/FOXA2/SMAD3/HGF/OLFM1/MYC/HIF1A/HOXA5/JAG1/NCAM1/NOG/EDNRA/EFNA1/NOS3/OSR1/TGFBR2/SOX4/NOTCH4/EFNB1/CDH2/GSK3B/SMAD4/SNAI1/VASN/ZFP36L1/PPP3R1/PDCD6/RTN4/TRIM28/LRP6/RDH10/SFRP1/WNT10A/GREM1/FOXC1/WWTR1/ERBB3/MDM2/BAMBI/ZFP64/AKNA/FGF10/SIX1",66,"lung",14,1374,"go_bp","mesenchyme development___lung"
